meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label,neuro1,neuro1 (female),neuro1 (male),Random Forest,Random Forest (female),Random Forest (male),kNN,kNN (female),kNN (male),AdaBoost,AdaBoost (female),AdaBoost (male),SVM,SVM (female),SVM (male)
0.41872575416090757,0.5788764625038373,0.40718442738014493,0.34219212041959574,0.6971746668309138,0.4389021577621348,0.10727331923038967,0.017682843979910347,0.8073632841505813,0.751760809367637,0.0,0.41872575416090757,0.25713204813291995,0.03130165268232703,0.7128612204046849,0.023200176561465433,0.0064516129032258064,0.006075768406004289,0.006080114449213162,0.5184356351236146,male,male,0.3091286437546371,0.6908713562453629,male,0.05,0.95,male,0.0,1.0,male,2.220446049250318e-16,0.9999999999999998,male,1.0431786826052645e-05,0.999989568213174
0.7778227556967556,0.4690718878876086,0.8869992348595266,0.556201854679252,0.9703700705346718,0.4813655164107698,0.06741750643882984,0.005821196591294833,0.48886244532715284,0.2715668814483708,0.9896265560165964,0.7778227556967556,0.40876504787179235,0.19211833480099866,0.9997491403098733,0.5446668978781094,0.04086021505376344,0.3545389563974267,0.3540772532188841,0.12482390455480755,male,male,0.3091286437546371,0.6908713562453629,male,0.0,1.0,male,0.0,1.0,male,2.220446049250318e-16,0.9999999999999998,male,7.538167892394213e-06,0.9999924618321077
0.821808623288238,0.191044065004869,0.8196030880236949,0.7801041706932711,0.8592553765378537,0.14078530030241432,0.06645315492450157,0.005595695507026656,0.48191363663414977,0.2397063640235804,0.8608017817371928,0.821808623288238,0.6758931251016672,0.20701745379876818,0.9997491403098733,0.46834226959377684,0.04086021505376344,0.40600428877769834,0.4055793991416309,0.11102406027236764,female,female,0.9999999999999993,6.517871902687954e-16,female,1.0,0.0,female,1.0,0.0,female,0.9999999999999998,2.220446049250318e-16,female,0.9986655731868317,0.0013344268131683617
0.7136800802692369,0.1694641583864418,0.6819463002903935,0.684874441960718,0.7582344577039487,0.14181758512875428,0.06480295708540813,0.005339514538246374,0.4643138639518279,0.21421242841465615,0.6447368421052643,0.7136800802692369,0.5957435688133226,0.20357939521073126,0.9637165666375743,0.2978777776487121,0.04086021505376344,0.32773409578270196,0.3272532188841202,0.08541885153907006,female,female,0.999999999999615,3.850018755558185e-13,female,1.0,0.0,female,1.0,0.0,female,0.9999999999999998,2.220446049250318e-16,female,0.9704698405864319,0.02953015941356807
0.48032930343464664,0.6934371520208711,0.4771932941337734,0.27956246339692736,0.7901670348112476,0.5942192365488399,0.042518450204567536,0.0034891868048007595,0.9164104893638134,0.8596115314242637,0.0,0.48032930343464664,0.2998491997286289,0.06342700262062265,0.9292854406840407,0.14586693377247337,0.0064516129032258064,0.17726947819871336,0.17739628040057226,0.1873469235364399,male,male,0.3091286437546371,0.6908713562453629,male,0.1,0.9,male,0.0,1.0,male,2.220446049250318e-16,0.9999999999999998,male,3.2788078275838796e-07,0.9999996721192173
0.42016354585270993,0.6686541930905969,0.446322193771477,0.21705367191232028,0.6940174318279675,0.5659543374265448,0.050850271573588485,0.004846762064591519,0.9137845009882458,0.8678467035556051,0.38761904761904636,0.42016354585270993,0.29983959147458344,0.03766650871373669,0.7128612204046849,0.07570072831604505,0.023655913978494623,0.16154395997140816,0.16130185979971387,0.10670508549617767,male,male,0.3091286437546371,0.6908713562453629,male,0.0,1.0,male,0.0,1.0,male,2.220446049250318e-16,0.9999999999999998,male,1.858840315685429e-05,0.9999814115968432
0.7400389323567262,0.410020937970223,0.7764690776465395,0.7333324490360938,0.8253769543862133,0.15655684612419682,0.05901176311708917,0.0048645213707043874,0.7172384342567663,0.5430128972064852,0.7179161372299856,0.7400389323567262,0.7290650685091776,0.3077100258905455,0.9044498744224728,0.06723574515345886,0.0064516129032258064,0.017155110793423876,0.017167381974248927,0.17336166985951487,female,female,0.9999997921546476,2.0784535233877358e-07,female,1.0,0.0,female,0.8,0.2,female,0.9999999999999998,2.220446049250318e-16,female,0.9929134845493867,0.00708651545061332
0.7493179640056835,0.12416349279976914,0.7477724817424123,0.7414885204666859,0.7375728163829671,0.06291173407483444,0.057152425933176036,0.0038781005131657545,0.48742315682077414,0.1749715971338985,0.6764705882352928,0.7493179640056835,0.7323069679905297,0.08315090239251328,0.7915609368699005,0.16986015529383425,0.23010752688172043,0.0686204431736955,0.06402002861230328,0.34847003967605705,female,female,0.9999999999975231,2.4769021483532103e-12,female,1.0,0.0,female,1.0,0.0,female,0.9999999999999998,2.220446049250318e-16,female,0.998383036844116,0.0016169631558839862
0.7427303544394777,0.33827434644666343,0.7707287223285665,0.7299540221985699,0.8208092809627239,0.15563924638809623,0.059524955112496225,0.004680423941539732,0.6777129535883555,0.45674315905893037,0.6513249651324964,0.7427303544394777,0.752445118232613,0.10189928909502888,0.9815257697169857,0.14788788346943263,0.35053763440860214,0.039313795568263046,0.032188841201716736,0.47717692615454893,female,female,0.9999999952192898,4.780710149753408e-09,female,0.9,0.1,female,1.0,0.0,female,0.9999999999999998,2.220446049250318e-16,female,0.9989601797253284,0.0010398202746716712
0.6986004499910962,0.47560965351042905,0.7496907250474937,0.5289982617368056,0.8863114034538994,0.42811900646938217,0.03288002226152095,0.0015638563494976487,0.7561653776332788,0.5570950034401829,0.4799999999999999,0.6986004499910962,0.35398378333104275,0.15921908553693748,0.7510537298657463,0.3597439858750835,0.2989247311827957,0.26375982844889206,0.25786838340486407,0.30906249590810786,male,male,0.3091286437546371,0.6908713562453629,male,0.0,1.0,male,0.4,0.6,male,2.220446049250318e-16,0.9999999999999998,male,7.239906258307653e-07,0.9999992760093742
0.6595967078667873,0.48084935589212824,0.7127284103995654,0.587095015429193,0.7979573969131265,0.28201401021189537,0.05887517817811422,0.009798977136781456,0.8287242147152588,0.6483674396010927,0.0,0.6595967078667873,0.564304292203519,0.06081769737881261,0.9044498744224728,0.046678437431030624,0.0064516129032258064,0.010721944245889922,0.01072961373390558,0.24375701459034751,female,female,0.9999998872059979,1.1279400217359796e-07,female,1.0,0.0,female,1.0,0.0,female,0.9999999999999998,2.220446049250318e-16,female,0.9601795349242924,0.039820465075707634
0.6494883628335637,0.49067050236181,0.5977980104937703,0.49521156862709337,0.8933707841799502,0.4700963816873252,0.07691758476846453,0.008788422508779205,0.7115083943180622,0.4308891977160578,0.45519713261648564,0.6494883628335637,0.33743696068792617,0.050209750385010306,0.34564963353724854,0.09628541839974197,0.13978494623655913,0.0351590421729807,0.0324123748211731,0.3920285227756487,male,male,0.3091286437546371,0.6908713562453629,male,0.0,1.0,male,0.0,1.0,male,2.220446049250318e-16,0.9999999999999998,male,6.564946914269424e-06,0.9999934350530858
0.7593243898587755,0.19233802457971794,0.7658624132041533,0.7477039583946201,0.7863170395340454,0.10372809990726078,0.06602347067791302,0.0058271652247575065,0.5029638860066412,0.2723001086043666,0.715225563909775,0.7593243898587755,0.6517960637079094,0.0499893704026992,0.8804154554596664,0.20373231320042143,0.23010752688172043,0.2941386704789135,0.28969957081545067,0.14631439567139173,female,female,0.9999999999898758,1.0124263271043103e-11,female,1.0,0.0,female,1.0,0.0,female,0.9999999999999998,2.220446049250318e-16,female,0.9956383236446441,0.004361676355355809
0.4055804017932358,0.7634535708822501,0.46603940415857414,0.07655941722492113,0.6981193651108524,0.7160138936035912,0.9664837730701618,0.9111473243936917,0.3746340505184104,0.5941911068344718,0.0,0.4055804017932358,0.25878716314073485,0.03637004214849244,0.9815257697169857,0.0,0.0064516129032258064,0.0,0.0,0.0,male,male,0.3091286437546371,0.6908713562453629,male,0.0,1.0,male,0.0,1.0,male,2.220446049250318e-16,0.9999999999999998,male,0.12063978481626436,0.8793602151837357
0.5720488272134203,0.4459783702642256,0.6288686823885024,0.41647141874929444,0.718050539925283,0.38191752373072646,0.06608148386162285,0.006405644381835119,0.7698391015197628,0.5896366692691928,0.3683800623052964,0.5720488272134203,0.31139691219147514,0.11464421102511435,0.9924091715988524,0.332241528059228,0.0,0.18258577555396713,0.1828505007153076,0.30050594070221875,male,male,0.3091286437546371,0.6908713562453629,male,0.0,1.0,male,0.0,1.0,male,2.220446049250318e-16,0.9999999999999998,male,2.855819283026485e-08,0.9999999714418072
0.6925075075537713,0.5826820824460215,0.7628122004645651,0.6748400841955327,0.8755917872827176,0.266080486208721,0.1151731194640052,0.02910239872998534,0.7671844315150349,0.6409660067625796,0.178443113772455,0.6925075075537713,0.5846285149716578,0.04795469804413572,0.9815257697169857,0.0507806127834339,0.10967741935483871,0.03323802716225876,0.03111587982832618,0.15690106686275226,female,female,0.9999999998127134,1.8728666089373592e-10,female,0.85,0.15,female,1.0,0.0,female,0.9999999999999998,2.220446049250318e-16,female,0.9939913567765558,0.006008643223444119
0.7101674170599347,0.23963015942148314,0.7274786762914502,0.7377968370856193,0.7037794351392826,0.033972673128240184,0.09707874984709029,0.010998465859881528,0.42560825466315266,0.3127270584237369,0.6960587842351357,0.7101674170599347,0.7143724400987156,0.444548649502449,0.5978858533812724,0.1474977929816817,0.3978494623655914,0.03560578984989278,0.027494635193133048,0.7229098856244287,female,female,1.0,1.3227647140806355e-17,female,1.0,0.0,female,1.0,0.0,female,0.9999999999999998,2.220446049250318e-16,female,0.7578082563498969,0.24219174365010307
0.7765908167768559,0.4554514891963991,0.8615562261759862,0.5775318104939884,0.9244468119503818,0.4146445955524786,0.07204651847503867,0.007192711074338164,0.6696602541389369,0.46872865292323335,0.9197368421052642,0.7765908167768559,0.4021631258849627,0.20279900360184508,0.9997491403098733,0.2765482233502535,0.04086021505376344,0.16797712651894212,0.16738197424892703,0.13547264849348198,male,male,0.3091286437546371,0.6908713562453629,male,0.0,1.0,male,0.0,1.0,male,2.220446049250318e-16,0.9999999999999998,male,5.773905895629725e-06,0.9999942260941044
0.46074198500442126,0.7324152452925637,0.5823377404242599,0.2831443048624093,0.7177710480381876,0.5202752236520279,0.8479775173252091,0.7076659920093412,0.4657923214976797,0.5929783114217244,0.0,0.46074198500442126,0.10505011906469774,0.03026356501926803,0.8804154554596664,0.0,0.0064516129032258064,0.0,0.0,0.0,male,male,0.3091286437546371,0.6908713562453629,male,0.1,0.9,male,0.0,1.0,male,2.220446049250318e-16,0.9999999999999998,male,0.01174411027955271,0.9882558897204471
0.6872224277998459,0.2912611528460596,0.6615667751291351,0.6326335880909492,0.7645365811592781,0.20224844634985553,0.0517315729422493,0.0037581721939648764,0.6634140774209917,0.4573211126486932,0.6029173419773106,0.6872224277998459,0.5733452422674277,0.19846585234216527,0.9997491403098733,0.20225580503897098,0.04086021505376344,0.08220157255182273,0.0815450643776824,0.19893717642373554,female,female,0.9998807678604855,0.00011923213951443397,female,1.0,0.0,female,0.8,0.2,female,0.9999999999999998,2.220446049250318e-16,female,0.867543389248417,0.13245661075158302
0.7870386346995764,0.15332774304442998,0.7863603826549042,0.7552536726132141,0.7848858194917401,0.09448997849159974,0.05963177899539397,0.004185524910863732,0.4329229502663328,0.17446053071101994,0.6545842217483999,0.7870386346995764,0.7708207548533591,0.12526586778632498,0.9815257697169857,0.2895608033546676,0.3849462365591398,0.31272337383845605,0.3050786838340486,0.202216813633043,female,female,0.9999999999999852,1.480000056286672e-14,female,1.0,0.0,female,1.0,0.0,female,0.9999999999999998,2.220446049250318e-16,female,0.9971788655582589,0.0028211344417411687
0.9008398016358653,0.11292763106438262,0.8903131781953154,0.9067497729017672,0.8623247931655301,0.012080857304784615,0.0918319309938184,0.009279369062667336,0.13646704691542377,0.11905692009242409,0.8362652232746964,0.9008398016358653,0.7996483320399763,0.19846585234216527,0.9905847863122964,0.5075212861108861,0.04086021505376344,0.5368120085775554,0.5364806866952789,0.13818097643097677,female,female,1.0,1.7187835519539272e-25,female,1.0,0.0,female,1.0,0.0,female,0.9999999999999998,2.220446049250318e-16,female,0.9892653982033192,0.01073460179668091
0.6704106991552654,0.2692603697728265,0.6324266101603376,0.6416124086087137,0.7040925384498015,0.13428551163747354,0.09821516410729818,0.012208360101846557,0.5289341469173711,0.3821507404482166,0.5795297372060857,0.6704106991552654,0.6050845253755756,0.1930737095517953,0.9815257697169857,0.5290847536676052,0.04086021505376344,0.4874910650464618,0.4871244635193133,0.10379807234731057,female,female,0.9999999999732628,2.6737167450137765e-11,female,1.0,0.0,female,1.0,0.0,female,0.9999999999999998,2.220446049250318e-16,female,0.9717128666127955,0.028287133387204306
0.8904763578246571,0.28310047504806685,0.9227532253682577,0.8159063195127028,0.9480729990820211,0.18970723754343508,0.06017814108786361,0.00506386734016694,0.5437469520481257,0.18547180766988677,0.9270216962524642,0.8904763578246571,0.5528296467279672,0.03502271494079215,0.9815257697169857,0.0623325030740612,0.0064516129032258064,0.013938527519656898,0.013948497854077254,0.20880230499572053,female,female,0.9999999992957792,7.042207981625558e-10,female,1.0,0.0,female,1.0,0.0,female,0.9999999999999998,2.220446049250318e-16,female,0.9886756263700149,0.011324373629985108
0.6039305511105773,0.5356026467865909,0.6126627682180137,0.4916214337098894,0.817562112908432,0.40029943653351185,0.023158868631555998,0.0007519443554772211,0.8697954687084622,0.7233614591263565,0.8872987477638642,0.6039305511105773,0.4448613065153288,0.19672443531827535,0.9997491403098733,0.2513793864489071,0.04086021505376344,0.20335954253037886,0.20278969957081544,0.17701610269312415,male,male,0.3091286437546371,0.6908713562453629,male,0.0,1.0,male,0.0,1.0,male,2.220446049250318e-16,0.9999999999999998,male,1.857748381848473e-05,0.9999814225161814
0.7273674913477391,0.17362180922831777,0.73314657970951,0.7334657566164398,0.7209234935681469,0.05510467938872287,0.06844525440295549,0.0051682172700320255,0.4283674815202596,0.2700192100243679,0.6378600823045285,0.7273674913477391,0.6956161278375153,0.053399986552118105,0.9044498744224728,0.16022952990509803,0.35053763440860214,0.2944960686204432,0.2875536480686695,0.10293094711627042,female,female,0.9999999999998226,1.7742388707427362e-13,female,1.0,0.0,female,1.0,0.0,female,0.9999999999999998,2.220446049250318e-16,female,0.9937112043384321,0.006288795661567927
0.5859725835760085,0.6451786870397005,0.5465206866071955,0.3994154758999386,0.9048176134210827,0.5808044852664768,0.06398193887838025,0.006623804390101229,0.9116700221620646,0.8419900626236733,0.4714151827553893,0.5859725835760085,0.38774916643277474,0.06469778486457968,0.9292854406840407,0.10794602698650661,0.0064516129032258064,0.035025017869907075,0.035050071530758224,0.24582340058530533,male,male,0.3091286437546371,0.6908713562453629,male,0.1,0.9,male,0.2,0.8,male,2.220446049250318e-16,0.9999999999999998,male,0.00949639425383796,0.9905036057461621
0.8668616497157469,0.13292548156672485,0.8461649136000985,0.8392133581005429,0.8609730162673339,0.08099167687764945,0.06504214802911032,0.004889104398748703,0.33946859595382795,0.15175254225003287,0.7599431818181821,0.8668616497157469,0.6022508285016752,0.19188066191569064,0.9905847863122964,0.6610061505019924,0.45376344086021503,0.44460328806290206,0.4356223175965665,0.15639951930416376,female,female,0.9999999999999987,1.2768183298890556e-15,female,1.0,0.0,female,1.0,0.0,female,0.9999999999999998,2.220446049250318e-16,female,0.9803934107855902,0.019606589214409737
0.4143907793988806,0.7146643058696427,0.4295697707534099,0.15708162646858517,0.7445783610734305,0.6773521893540684,0.03647086433892247,0.0023645779400058423,0.9192051700128264,0.8807306151383574,0.035756853396901066,0.4143907793988806,0.787776662946618,0.07370426263575883,0.8345998443118204,0.1345398366806443,0.0064516129032258064,0.136168691922802,0.13626609442060086,0.18197233447670907,female,female,0.9999999999998462,1.5376466236839206e-13,female,1.0,0.0,female,1.0,0.0,female,0.9999999999999998,2.220446049250318e-16,female,0.9955729694074861,0.004427030592513931
0.6749908807821177,0.45045706851744655,0.7303540905378287,0.6455934128780201,0.8128994646605258,0.23568236217817534,0.036573847371843445,0.0017134347204730914,0.833285842466633,0.6922764126297686,0.6971995332555427,0.6749908807821177,0.5855813368868332,0.03286789869952109,0.9815257697169857,0.05313930557236538,0.0064516129032258064,0.01322373123659757,0.01323319027181688,0.33185484334909604,female,female,0.9999608936671626,3.910633283738968e-05,female,1.0,0.0,female,1.0,0.0,female,0.9999999999999998,2.220446049250318e-16,female,0.9956261595519736,0.004373840448026372
0.6239454328848062,0.5427526073112585,0.6519673660007895,0.48386661216881593,0.8409987322615047,0.4310947316117763,0.06258896078028693,0.005225245310017963,0.8117856139105278,0.6920220636445421,0.44776119402985,0.6239454328848062,0.3543854758501504,0.19574024231615628,0.9292854406840407,0.22292804160709292,0.04086021505376344,0.2548248749106505,0.2542918454935622,0.07898961485459367,male,male,0.3091286437546371,0.6908713562453629,male,0.0,1.0,male,0.0,1.0,male,2.220446049250318e-16,0.9999999999999998,male,1.658836661266417e-08,0.9999999834116333
0.7155459855334243,0.4440819646067618,0.7516878922115199,0.5323748761152386,0.8980045609756375,0.43594978063132783,0.03266018903869831,0.0015859458560028973,0.7086280542592202,0.4101673199126923,0.46638054363376424,0.7155459855334243,0.3577562999065561,0.19164345459920712,0.9905847863122964,0.1896737507627194,0.04086021505376344,0.09614010007147963,0.09549356223175966,0.07052013172834365,male,male,0.3091286437546371,0.6908713562453629,male,0.0,1.0,male,0.0,1.0,male,2.220446049250318e-16,0.9999999999999998,male,6.241744624609728e-08,0.9999999375825538
0.5483215627916505,0.41419913005335357,0.4911704666410212,0.4426953129523007,0.7363884061079571,0.37243747578610953,0.0830932682437314,0.011451050520466204,0.7706205512321037,0.5369750000391418,0.3908918406072107,0.5483215627916505,0.2988239270413311,0.12297513118868379,0.871017381378056,0.2820569410726106,0.16129032258064516,0.15444067190850608,0.15133226037195993,0.36730008234193356,male,male,0.3091286437546371,0.6908713562453629,male,0.0,1.0,male,0.0,1.0,male,2.220446049250318e-16,0.9999999999999998,male,5.8300037023528604e-08,0.999999941699963
0.8671702129743487,0.1792414751313329,0.8411772073857958,0.8260996082259013,0.8974933183187196,0.1300493782519201,0.043686377733835234,0.00263767664994737,0.4913105148036251,0.19088803717180872,0.7845659163987143,0.8671702129743487,0.6292358333177295,0.19235647462714303,0.9997491403098733,0.4210415207315787,0.5053763440860215,0.4006433166547534,0.3905579399141631,0.10198954209370872,female,female,0.9999999999929868,7.013142565125102e-12,female,1.0,0.0,female,1.0,0.0,female,0.9999999999999998,2.220446049250318e-16,female,0.9724633609930814,0.027536639006918735
0.45144530426622353,0.4507670960448369,0.40125146533826483,0.35833757523603865,0.636052462583237,0.362829835845742,0.06290127347237291,0.005356394060193585,0.7908095514115632,0.6501007952845882,0.3742640874684607,0.45144530426622353,0.17026318360320578,0.03346019915566692,0.9815257697169857,0.10899911719267258,0.0064516129032258064,0.1947819871336669,0.19492131616595135,0.14241373126439377,male,male,0.3091286437546371,0.6908713562453629,male,0.0,1.0,male,0.0,1.0,male,2.220446049250318e-16,0.9999999999999998,male,5.974326346032097e-09,0.9999999940256736
0.8377023266105623,0.23397876907593362,0.8355404161162052,0.7926051080541392,0.8744210967958632,0.1424971044573317,0.06156553506212781,0.0048568150290030235,0.4879304929870809,0.2880500621680279,0.6986301369862999,0.8377023266105623,0.5455890061732054,0.19427856954073236,0.9905847863122964,0.45109535278708107,0.5053763440860215,0.5496783416726233,0.5396995708154506,0.09081523764260672,female,female,0.9999999997536332,2.463667623000525e-10,female,1.0,0.0,female,1.0,0.0,female,0.9999999999999998,2.220446049250318e-16,female,0.9523566028533776,0.047643397146622336
0.7102267675712498,0.42824448788684144,0.753348606892454,0.5287803653695126,0.8932020857434816,0.4350291136608409,0.06734015245462081,0.007590724522759658,0.6560932671606378,0.36695507094177837,0.46249999999999997,0.7102267675712498,0.43369623290657056,0.19574024231615628,0.9905847863122964,0.2615706180949533,0.04086021505376344,0.3598999285203717,0.3594420600858369,0.08240269112988848,male,male,0.3091286437546371,0.6908713562453629,male,0.0,1.0,male,0.0,1.0,male,2.220446049250318e-16,0.9999999999999998,male,7.333149386454725e-07,0.9999992666850613
0.6350644480914008,0.41241306536566175,0.6936939551952591,0.4684853277341318,0.730869433133155,0.3402688648583479,0.036009368030537094,0.0021128159881569175,0.7594738739119935,0.5295070705406808,0.6959183673469392,0.6350644480914008,0.26161795061834153,0.19500722866015952,0.9997491403098733,0.21500371180353517,0.04086021505376344,0.17655468191565404,0.1759656652360515,0.2090407498817051,male,male,0.3091286437546371,0.6908713562453629,male,0.0,1.0,male,0.0,1.0,male,2.220446049250318e-16,0.9999999999999998,male,3.9755394930285854e-10,0.999999999602446
0.6712535366810038,0.4333764818956024,0.6529219230263463,0.6106000579735088,0.8529318809977119,0.3108962376134104,0.06415691045449697,0.006341854924826084,0.7122667149565227,0.5026377036080348,0.5992779783393499,0.6712535366810038,0.37020252826288425,0.1972194903153329,0.9997491403098733,0.26239750097618103,0.04086021505376344,0.1658327376697641,0.16523605150214593,0.15437944257388703,male,male,0.3091286437546371,0.6908713562453629,male,0.0,1.0,male,0.0,1.0,male,2.220446049250318e-16,0.9999999999999998,male,1.9592448514743134e-07,0.9999998040755148
0.6756575635967607,0.6637837758026336,0.8190467690936937,0.5823290006661358,0.8412049946005232,0.3289171046681193,0.06836704145914976,0.006692101395531106,0.750145364551237,0.6138982999440636,0.8164206642066428,0.6756575635967607,0.5554535412077147,0.03146373741101838,0.9549628905476907,0.1494769366585741,0.0064516129032258064,0.18727662616154397,0.18741058655221746,0.15788383731290845,female,female,0.9995252479360288,0.00047475206397118815,female,0.8400000000000001,0.16,female,0.6,0.4,female,0.9999999999999998,2.220446049250318e-16,female,0.8566801593712007,0.14331984062879938
0.6712694044668549,0.14668901498692344,0.6800413114030512,0.6696918300443111,0.6633033101935738,0.06552643635078921,0.07967048406138856,0.008182888348143515,0.35906881117710704,0.19864110120019435,0.5997375328083999,0.6712694044668549,0.6727524643870018,0.39003502838507104,0.9549628905476907,0.14385113080649084,0.35053763440860214,0.20121515368120085,0.194206008583691,0.13310619380720368,female,female,1.0,1.333868261941286e-17,female,1.0,0.0,female,1.0,0.0,female,0.9999999999999998,2.220446049250318e-16,female,0.9497676193296218,0.05023238067037813
0.7753386517883917,0.4021756374097135,0.8459806445774503,0.6066577902075854,0.9161083995299951,0.3762726807135687,0.037542181096540464,0.001964636721814378,0.6562386651005679,0.34537583700374985,0.9329710144927534,0.7753386517883917,0.3781123960836245,0.19188066191569064,0.9815257697169857,0.34297064665636684,0.04086021505376344,0.3759828448892066,0.37553648068669526,0.09364366116817092,male,male,0.3091286437546371,0.6908713562453629,male,0.0,1.0,male,0.0,1.0,male,2.220446049250318e-16,0.9999999999999998,male,4.537625024657523e-06,0.9999954623749754
0.6780019654778113,0.41169772736095367,0.7454340381034292,0.5032425732988809,0.7948195115269759,0.3661572370667595,0.05011339395095826,0.004132194005179143,0.7452016191987705,0.5144805470525704,0.7116279069767427,0.6780019654778113,0.3723196218606243,0.19500722866015952,0.9905847863122964,0.41072014411233215,0.04086021505376344,0.3298784846318799,0.3293991416309013,0.1225164426472975,male,male,0.3091286437546371,0.6908713562453629,male,0.0,1.0,male,0.0,1.0,male,2.220446049250318e-16,0.9999999999999998,male,4.486642883608644e-08,0.9999999551335712
0.9247248043707033,0.18544815077790366,0.915186824654705,0.9127844572207094,0.9261644989326204,0.06772687216177667,0.06449053782441054,0.00494121852981802,0.3431603975157368,0.19036802011163298,0.8504672897196249,0.9247248043707033,0.6931477571888829,0.19164345459920712,0.9815257697169857,0.45592834269581023,0.5053763440860215,0.28377412437455324,0.27360515021459225,0.12293797405793594,female,female,0.9999999999984778,1.5221754677161118e-12,female,1.0,0.0,female,1.0,0.0,female,0.9999999999999998,2.220446049250318e-16,female,0.9307579455274928,0.06924205447250746
0.7953729681875572,0.42228688318877305,0.9017674036130585,0.6015414911226347,0.9308873021407598,0.39592707083802586,0.04182349526216096,0.002066607364629855,0.5689630427871197,0.29050476021144683,0.8899253731343285,0.7953729681875572,0.47349642280038556,0.19211833480099866,0.9292854406840407,0.31934393476518436,0.04086021505376344,0.2248034310221587,0.22424892703862662,0.10565319517847897,male,male,0.3091286437546371,0.6908713562453629,male,0.125,0.875,male,0.0,1.0,male,2.220446049250318e-16,0.9999999999999998,male,0.011989406470328581,0.9880105935296712
0.7811010058056561,0.4016782471669152,0.8856481320590233,0.5881095194285816,0.9150480962235137,0.3945300825862226,0.041575064661109294,0.002498514318151376,0.5940628599661145,0.27001941114648315,0.889464594127807,0.7811010058056561,0.37519838624631624,0.2004863507020089,0.9997491403098733,0.3201059368792756,0.04086021505376344,0.4167262330235883,0.41630901287553645,0.09222559211820375,male,male,0.3091286437546371,0.6908713562453629,male,0.0,1.0,male,0.0,1.0,male,2.220446049250318e-16,0.9999999999999998,male,1.0978153277885292e-05,0.9999890218467221
0.9208356097369844,0.1531089298444376,0.9021661329773432,0.8870632000449045,0.9225613001530768,0.09097603485890984,0.048016097049707475,0.002508954533203239,0.3986112270658341,0.1601146093787857,0.8160112359550571,0.9208356097369844,0.6971099018771738,0.1952510807842884,0.9997491403098733,0.3647032858608006,0.04086021505376344,0.4671193709792709,0.4667381974248927,0.0393958113535824,female,female,1.0,1.917579130129624e-21,female,1.0,0.0,female,1.0,0.0,female,0.9999999999999998,2.220446049250318e-16,female,0.9973903888463233,0.002609611153676788
0.6525514582914429,0.4791396060282017,0.628187100901126,0.5670482413910781,0.840332855364258,0.3439595721150341,0.039455043502992795,0.0022621369868797885,0.8381893251054129,0.6823693454356012,0.5216560509554142,0.6525514582914429,0.3952678330068,0.025936573123431374,0.871017381378056,0.34164643566541564,0.0,0.18102215868477484,0.181285765379113,0.19959267339045353,female,female,0.9987011464791529,0.0012988535208471176,female,0.675,0.325,female,0.6,0.4,female,0.9999999999999998,2.220446049250318e-16,male,0.010549979095913086,0.9894500209040868
0.8485323656823325,0.15098069697327846,0.8435343144491944,0.8456142061941101,0.8235645346069541,0.03805233131664921,0.11281440520707145,0.016986872682925643,0.3005319654280664,0.19508469614998997,0.7950191570881214,0.8485323656823325,0.6917323131577096,0.21110198494182092,0.9725702847399087,0.2965404987861396,0.4021505376344086,0.453180843459614,0.44527896995708155,0.11242190986166914,female,female,0.9999999999999999,1.431208773270421e-16,female,1.0,0.0,female,1.0,0.0,female,0.9999999999999998,2.220446049250318e-16,female,0.9873748639057268,0.012625136094273159
0.698903713697376,0.5251740986032365,0.7866042516397579,0.7611628059702038,0.7997993847523297,0.10281113081859511,0.07321779400374295,0.007226334274084803,0.6527823805952713,0.5121602794622204,0.7481481481481463,0.698903713697376,0.6937182734871545,0.19549541818627594,0.9905847863122964,0.5705193678688923,0.04086021505376344,0.5496783416726233,0.5493562231759657,0.156809758046737,female,female,0.999999995706321,4.293678986975115e-09,female,0.9666666666666668,0.03333333333333333,female,1.0,0.0,female,0.9999999999999998,2.220446049250318e-16,female,0.9925068621991407,0.00749313780085927
0.7593035646069298,0.10198016142184645,0.779311495383438,0.7457568270789967,0.7505065015810497,0.07101859541192879,0.07971749785108675,0.008168251332042971,0.4242767318637475,0.14622580093619308,0.7559274755927464,0.7593035646069298,0.5917984951665598,0.05392509032308364,0.7710050407782424,0.2732480592632394,0.35053763440860214,0.22301644031451037,0.21602288984263232,0.14990759029041859,female,female,0.9999999999190775,8.09224798209086e-11,female,1.0,0.0,female,1.0,0.0,female,0.9999999999999998,2.220446049250318e-16,female,0.9567499936240323,0.043250006375967744
0.6256096908417913,0.4234403895633376,0.6825480957848767,0.4670429585701531,0.7311148622587499,0.34200664045790746,0.045188792607837196,0.0034217896818961964,0.7953253719822969,0.5753281771129495,0.6831683168316821,0.6256096908417913,0.3849025222032243,0.19500722866015952,0.9997491403098733,0.23104603072553298,0.04086021505376344,0.24088634739099357,0.24034334763948498,0.09133270640432095,male,male,0.3091286437546371,0.6908713562453629,male,0.0,1.0,male,0.0,1.0,male,2.220446049250318e-16,0.9999999999999998,male,2.457977023382585e-07,0.9999997542022976
